,Date,Close Price,Open Price,High Price,Low Price,Total Traded Quantity,Month,Year,VWAP,Day_Perc_Change,Trend
228,2018-11-27,48.07,46.94,48.22,46.59,27620000.0,11,2018,49.31250045863831,-0.016168645108473156,Slight or No change
229,2018-11-26,47.45,47.27,47.46,46.7,20720000.0,11,2018,49.30530416102577,-0.012897857291449877,Slight or No change
230,2018-11-23,46.54,46.69,47.07,46.52,8910000.0,11,2018,49.30071722581834,-0.019178082191780854,Slight or No change
231,2018-11-21,47.03,47.85,47.88,47.02,19010000.0,11,2018,49.29270943170814,0.010528577567683772,Slight or No change
232,2018-11-20,47.39,47.4,48.12,47.09,29200000.0,11,2018,49.282458180650735,0.007654688496704143,Slight or No change
233,2018-11-19,48.0,48.61,49.15,47.78,26860000.0,11,2018,49.27613371644696,0.012871913905887267,Slight or No change
234,2018-11-16,48.83,47.77,49.05,47.69,31670000.0,11,2018,49.27355460756772,0.017291666666666705,Slight or No change
235,2018-11-15,48.11,47.01,48.24,46.72,29580000.0,11,2018,49.2673057182022,-0.014745033790702466,Slight or No change
236,2018-11-14,47.09,47.85,47.97,46.89,25630000.0,11,2018,49.2572208628205,-0.021201413427561766,Slight or No change
237,2018-11-13,47.39,46.99,48.25,46.99,29320000.0,11,2018,49.2473792514561,0.006370779358674916,Slight or No change
238,2018-11-12,46.65,47.71,47.8,46.6,24410000.0,11,2018,49.236031543471604,-0.01561510867271576,Slight or No change
239,2018-11-09,48.11,48.79,49.02,47.87,21760000.0,11,2018,49.23166310392104,0.031296891747052635,Slight or No change
240,2018-11-08,48.99,48.49,49.29,48.46,26580000.0,11,2018,49.23052330296067,0.01829141550613178,Slight or No change
241,2018-11-07,48.72,47.63,48.75,47.59,29910000.0,11,2018,49.22782806691778,-0.005511328842620955,Slight or No change
242,2018-11-06,47.25,47.8,47.92,47.03,23840000.0,11,2018,49.21954033009333,-0.030172413793103425,Slight or No change
243,2018-11-05,47.97,47.34,48.25,46.92,23750000.0,11,2018,49.21434580478029,0.015238095238095273,Slight or No change
244,2018-11-02,47.11,48.13,48.25,46.75,30760000.0,11,2018,49.20307633783151,-0.017927871586408184,Slight or No change
245,2018-11-01,48.22,46.95,48.47,46.86,28340000.0,11,2018,49.19824964701195,0.023561876459350373,Slight or No change
246,2018-10-31,46.88,48.29,48.56,46.83,33369999.999999996,10,2018,49.18492439953699,-0.027789299046038884,Slight or No change
247,2018-10-30,47.76,45.53,47.88,45.46,43980000.0,10,2018,49.174210975297036,0.018771331058020424,Slight or No change
248,2018-10-29,45.4,46.5,46.75,44.44,35730000.0,10,2018,49.15129724751624,-0.04941373534338356,Slight or No change
249,2018-10-26,45.69,45.59,46.44,44.7,67280000.0,10,2018,49.112174914447856,0.006387665198237968,Slight or No change
250,2018-10-25,44.31,43.54,44.94,43.28,48260000.0,10,2018,49.07355437718826,-0.030203545633617712,Slight or No change
251,2018-10-24,42.42,44.16,44.36,42.36,33630000.0,10,2018,49.036473800212114,-0.042654028436018954,Slight or No change
252,2018-10-23,44.5,44.18,45.09,43.91,38590000.0,10,2018,49.00764738621338,0.049033474776049024,Slight or No change
253,2018-10-22,45.01,44.5,45.34,44.1,34510000.0,10,2018,48.98505896029472,0.011460674157303341,Slight or No change
254,2018-10-19,44.0,45.02,45.18,43.86,28370000.0,10,2018,48.96200988612862,-0.022439457898244752,Slight or No change
255,2018-10-18,44.97,45.65,45.75,44.83,26640000.0,10,2018,48.944752771192256,0.02204545454545448,Slight or No change
256,2018-10-17,45.89,46.0,46.33,45.54,23120000.0,10,2018,48.93333503620488,0.020458083166555507,Slight or No change
257,2018-10-16,45.94,44.9,46.01,44.83,21470000.0,10,2018,48.922981263391925,0.0010895619960775704,Slight or No change
258,2018-10-15,44.53,44.63,45.14,44.44,21630000.0,10,2018,48.907726117523154,-0.030692207226817536,Slight or No change
259,2018-10-12,44.88,45.27,45.34,44.23,32090000.000000004,10,2018,48.88708189981504,0.007859869750729942,Slight or No change
260,2018-10-11,44.23,45.15,45.61,43.73,43650000.0,10,2018,48.85483785314229,-0.01448306595365434,Slight or No change
261,2018-10-10,44.8,46.06,46.12,44.8,43110000.0,10,2018,48.827299159679754,0.012887180646619978,Slight or No change
262,2018-10-09,46.55,47.18,47.62,46.54,23290000.0,10,2018,48.81897403337378,0.0390625,Slight or No change
263,2018-10-08,47.03,46.96,47.35,46.52,19380000.0,10,2018,48.81354853096514,0.010311493018259954,Slight or No change
264,2018-10-05,47.03,48.23,48.34,46.66,28900000.0,10,2018,48.80551872132603,0.0,Slight or No change
265,2018-10-04,48.13,48.84,48.86,47.62,30110000.0,10,2018,48.80236489147592,0.02338932596215182,Slight or No change
266,2018-10-03,48.76,48.62,49.72,48.56,39210000.0,10,2018,48.80210887928895,0.013089549137751844,Slight or No change
267,2018-10-02,48.1,47.51,48.88,47.32,42120000.0,10,2018,48.797580524883664,-0.013535684987694752,Slight or No change
268,2018-10-01,46.45,46.79,47.22,46.2,23800000.0,10,2018,48.78905609827917,-0.03430353430353428,Slight or No change
269,2018-09-28,47.29,45.62,47.75,45.46,46220000.0,9,2018,48.77855913317102,0.0180839612486543,Slight or No change
270,2018-09-27,45.88,45.91,46.16,45.73,15420000.0,9,2018,48.771803453128236,-0.02981602875872269,Slight or No change
271,2018-09-26,45.7,46.04,46.3,45.58,23960000.0,9,2018,48.76071903722747,-0.003923278116826467,Slight or No change
272,2018-09-25,45.91,46.22,46.39,45.8,23390000.0,9,2018,48.7507123561916,0.004595185995623474,Slight or No change
273,2018-09-24,46.91,46.31,47.0,46.15,17850000.0,9,2018,48.7457945917144,0.021781746896101017,Slight or No change
274,2018-09-21,46.66,47.12,47.42,46.37,52650000.0,9,2018,48.72948644763495,-0.005329354082285187,Slight or No change
275,2018-09-20,47.2,46.78,47.36,46.52,22000000.0,9,2018,48.724505793471764,0.01157308186883843,Slight or No change
276,2018-09-19,46.15,46.09,46.44,45.89,15920000.0,9,2018,48.71845332112584,-0.022245762711864514,Slight or No change
277,2018-09-18,46.1,45.58,46.53,45.41,20530000.0,9,2018,48.71053897557981,-0.0010834236186347823,Slight or No change
278,2018-09-17,45.42,45.29,45.9,45.19,17600000.0,9,2018,48.70203470520255,-0.014750542299349245,Slight or No change
279,2018-09-14,45.54,45.78,45.97,45.35,23000000.0,9,2018,48.69139113089114,0.0026420079260236484,Slight or No change
280,2018-09-13,45.57,45.68,45.85,45.11,18660000.0,9,2018,48.68289016126184,0.0006587615283266679,Slight or No change
281,2018-09-12,44.93,44.56,44.98,44.06,29780000.0,9,2018,48.666649053894794,-0.014044327408382684,Slight or No change
282,2018-09-11,44.93,46.0,46.03,44.89,32460000.0,9,2018,48.64910571998443,0.0,Slight or No change
283,2018-09-10,46.3,46.56,46.76,46.23,21520000.0,9,2018,48.64181657738975,0.030491876251947492,Slight or No change
284,2018-09-07,46.45,46.91,47.48,46.36,25960000.0,9,2018,48.633642891926954,0.003239740820734527,Slight or No change
285,2018-09-06,47.26,47.76,47.96,47.21,19320000.0,9,2018,48.62984111749226,0.01743810548977387,Slight or No change
286,2018-09-05,47.72,47.75,48.12,47.47,20860000.0,9,2018,48.62713036796453,0.009733389758781241,Slight or No change
287,2018-09-04,47.96,48.38,48.43,47.56,15680000.0,9,2018,48.625639652452485,0.005029337803855949,Slight or No change
288,2018-08-31,48.43,47.96,48.56,47.92,16480000.0,8,2018,48.62518126435066,0.009799833194328533,Slight or No change
289,2018-08-30,48.24,48.52,48.83,48.09,16420000.000000002,8,2018,48.62428415604384,-0.003923188106545461,Slight or No change
290,2018-08-29,48.75,48.7,48.86,48.4,13480000.0,8,2018,48.62452407075762,0.010572139303482553,Slight or No change
291,2018-08-28,48.57,48.55,48.79,48.31,13470000.0,8,2018,48.62442029272208,-0.0036923076923076614,Slight or No change
292,2018-08-27,48.35,48.0,48.39,47.63,17170000.0,8,2018,48.62375611592021,-0.004529544986617284,Slight or No change
293,2018-08-24,47.66,47.29,47.89,47.08,18210000.0,8,2018,48.62128859456723,-0.01427094105480875,Slight or No change
294,2018-08-23,46.98,46.86,47.17,46.71,31340000.0,8,2018,48.614088166702594,-0.014267729752412972,Slight or No change
295,2018-08-22,47.05,47.25,47.35,46.92,23180000.0,8,2018,48.60902942965737,0.0014899957428693433,Slight or No change
296,2018-08-21,47.62,46.66,47.85,46.64,19250000.0,8,2018,48.606380060588606,0.012114771519659895,Slight or No change
297,2018-08-20,46.5,47.05,47.12,46.19,24330000.0,8,2018,48.59927261632342,-0.02351952960940773,Slight or No change
298,2018-08-17,47.1,47.0,47.39,46.33,26380000.0,8,2018,48.59380744188103,0.012903225806451646,Slight or No change
299,2018-08-16,47.17,47.75,47.95,47.05,24360000.0,8,2018,48.58903085423426,0.0014861995753716606,Slight or No change
300,2018-08-15,47.46,47.78,48.0,46.9,26740000.0,8,2018,48.58488837784955,0.006147975408098416,Slight or No change
301,2018-08-14,48.12,48.67,48.76,47.65,23060000.0,8,2018,48.58342205760056,0.013906447534766109,Slight or No change
302,2018-08-13,48.45,48.92,49.24,48.38,17070000.0,8,2018,48.58311126606997,0.00685785536159611,Slight or No change
303,2018-08-10,48.85,48.51,49.17,48.3,28710000.0,8,2018,48.58415279971509,0.008255933952528327,Slight or No change
304,2018-08-09,50.14,49.86,50.6,49.72,23800000.0,8,2018,48.589169880037176,0.02640736949846456,Slight or No change
305,2018-08-08,49.96,49.6,50.13,49.44,22000000.0,8,2018,48.593243878518685,-0.0035899481451934223,Slight or No change
306,2018-08-07,49.7,49.43,49.83,49.41,28320000.0,8,2018,48.597461828516984,-0.005204163330664535,Slight or No change
307,2018-08-06,49.3,48.77,49.31,48.32,26670000.0,8,2018,48.599974254486355,-0.008048289738430747,Slight or No change
308,2018-08-03,49.63,49.5,49.78,49.17,22010000.0,8,2018,48.603005272995155,0.006693711967545646,Slight or No change
309,2018-08-02,49.48,48.5,49.52,48.2,26450000.0,8,2018,48.60609563992875,-0.003022365504735114,Slight or No change
310,2018-08-01,48.81,48.05,48.91,48.0,28060000.0,8,2018,48.606855058248264,-0.01354082457558603,Slight or No change
311,2018-07-31,48.1,48.24,48.68,47.69,36580000.0,7,2018,48.60440604646064,-0.01454619954927272,Slight or No change
312,2018-07-30,47.69,47.63,47.99,46.43,35700000.0,7,2018,48.60011436406925,-0.008523908523908608,Slight or No change
313,2018-07-27,47.68,48.76,49.2,47.48,67820000.0,7,2018,48.59198297418764,-0.0002096875655273056,Slight or No change
314,2018-07-26,52.16,52.45,53.18,51.87,28280000.0,7,2018,48.60508305734105,0.09395973154362403,Slight or No change
315,2018-07-25,52.43,52.21,52.45,51.09,19890000.0,7,2018,48.61493460582202,0.005176380368098199,Slight or No change
316,2018-07-24,52.18,52.76,53.3,52.08,17790000.0,7,2018,48.62312852785268,-0.004768262445164928,Slight or No change
317,2018-07-23,52.31,51.77,52.49,51.33,15950000.0,7,2018,48.63071034045286,0.002491376006132695,Slight or No change
318,2018-07-20,51.91,51.83,52.07,51.33,17390000.0,7,2018,48.63804637018189,-0.007646721468170581,Slight or No change
319,2018-07-19,51.98,51.6,52.01,51.05,15950000.0,7,2018,48.64488946630584,0.0013484877672895745,Slight or No change
320,2018-07-18,51.72,51.87,51.97,51.47,14650000.0,7,2018,48.65066209814547,-0.005001923816852605,Slight or No change
321,2018-07-17,51.75,51.05,51.88,51.01,15750000.0,7,2018,48.656904466564704,0.000580046403712231,Slight or No change
322,2018-07-16,52.01,52.15,52.32,51.87,15950000.0,7,2018,48.663729764428275,0.0050241545893718875,Slight or No change
323,2018-07-13,52.22,52.4,52.42,51.76,13750000.0,7,2018,48.66995923348765,0.004037685060565233,Slight or No change
324,2018-07-12,52.35,52.05,52.48,51.73,20290000.0,7,2018,48.67944706837597,0.002489467636920706,Slight or No change
325,2018-07-11,51.2,51.69,51.87,51.19,18670000.0,7,2018,48.685412522469306,-0.021967526265520454,Slight or No change
326,2018-07-10,52.16,52.1,52.26,51.84,17360000.0,7,2018,48.693042120441696,0.018749999999999822,Slight or No change
327,2018-07-09,51.86,51.64,51.89,51.0,21360000.0,7,2018,48.7015754876212,-0.005751533742331283,Slight or No change
328,2018-07-06,51.37,50.77,51.5,50.4,19970000.0,7,2018,48.708280772042585,-0.009448515233320465,Slight or No change
329,2018-07-05,50.75,49.98,50.96,49.75,26160000.0,7,2018,48.71497947548032,-0.01206930114853022,Slight or No change
330,2018-07-03,49.47,50.58,50.86,49.43,16329999.999999998,7,2018,48.716522644097665,-0.025221674876847344,Slight or No change
331,2018-07-02,50.2,49.04,50.27,48.83,23760000.0,7,2018,48.72092116034482,0.014756418031130147,Slight or No change
332,2018-06-29,49.71,49.53,50.11,49.5,28910000.0,6,2018,48.72447660459142,-0.009760956175298818,Slight or No change
333,2018-06-28,49.25,48.58,49.49,48.5,29060000.0,6,2018,48.72636866981769,-0.009253671293502297,Slight or No change
334,2018-06-27,48.76,49.34,50.06,48.75,33340000.000000004,6,2018,48.72650701622127,-0.009949238578680242,Slight or No change
335,2018-06-26,49.67,49.95,50.41,49.36,37540000.0,6,2018,48.730856966003586,0.018662838392124792,Slight or No change
336,2018-06-25,50.71,51.17,51.75,49.91,45360000.0,6,2018,48.74182146612781,0.020938192067646355,Slight or No change
337,2018-06-22,52.5,52.62,53.09,52.3,34680000.0,6,2018,48.757672568857885,0.03529875764149071,Slight or No change
338,2018-06-21,52.19,54.38,54.53,51.94,44440000.0,6,2018,48.77612377688612,-0.005904761904761968,Slight or No change
339,2018-06-20,53.46,53.19,53.74,52.69,21400000.0,6,2018,48.7882174558801,0.02433416363287999,Slight or No change
340,2018-06-19,52.93,52.14,52.95,51.88,31780000.0,6,2018,48.80403788946862,-0.009913954358398813,Slight or No change
341,2018-06-18,53.22,54.3,54.3,52.34,40760000.0,6,2018,48.82556641449631,0.005478934441715433,Slight or No change
342,2018-06-15,55.11,55.17,55.38,54.58,39190000.0,6,2018,48.85488649918928,0.03551296505073287,Slight or No change
343,2018-06-14,55.54,55.45,55.86,55.18,23420000.0,6,2018,48.87347354262432,0.007802576664852179,Slight or No change
344,2018-06-13,55.03,54.98,55.7,54.91,22630000.0,6,2018,48.88996920432063,-0.009182571119913496,Slight or No change
345,2018-06-12,54.82,54.87,55.03,54.22,23290000.0,6,2018,48.906276424914516,-0.003816100308922432,Slight or No change
346,2018-06-11,54.52,54.8,55.09,54.26,25750000.0,6,2018,48.9232926546463,-0.005472455308281554,Slight or No change
347,2018-06-08,55.05,55.56,55.7,54.66,30820000.0,6,2018,48.945440020643105,0.009721203228173048,Slight or No change
348,2018-06-07,55.88,56.92,57.0,55.62,27600000.0,6,2018,48.967816237892315,0.01507720254314271,Slight or No change
349,2018-06-06,57.03,56.53,57.06,56.08,22960000.0,6,2018,48.989399597267386,0.020579813886900444,Slight or No change
350,2018-06-05,56.53,56.9,57.12,56.22,21690000.0,6,2018,49.00842189553506,-0.008767315448009794,Slight or No change
351,2018-06-04,56.83,57.01,57.6,56.77,22540000.0,6,2018,49.02887262430632,0.005306916681408147,Slight or No change
352,2018-06-01,57.08,55.84,57.1,55.8,31180000.0,6,2018,49.057887808576695,0.004399084990321933,Slight or No change
353,2018-05-31,55.2,55.67,55.86,55.06,30960000.0,5,2018,49.07978860457135,-0.03293622985283806,Slight or No change
354,2018-05-30,55.68,55.89,56.2,55.62,24710000.0,5,2018,49.09851859720769,0.008695652173912993,Slight or No change
355,2018-05-29,55.32,55.12,55.81,54.81,24250000.0,5,2018,49.115797046178656,-0.006465517241379337,Slight or No change
356,2018-05-25,55.44,54.8,55.5,54.54,18550000.0,5,2018,49.129203912098916,0.002169197396963085,Slight or No change
357,2018-05-24,54.75,55.18,55.3,54.13,19670000.0,5,2018,49.14181070381165,-0.012445887445887371,Slight or No change
358,2018-05-23,55.21,54.0,55.23,53.84,20560000.0,5,2018,49.15600349012345,0.008401826484018216,Slight or No change
359,2018-05-22,54.45,54.73,55.05,54.05,19010000.0,5,2018,49.16742735424024,-0.01376562216989674,Slight or No change
360,2018-05-21,54.32,54.36,55.22,53.86,25370000.0,5,2018,49.18222330756432,-0.0023875114784206453,Slight or No change
361,2018-05-18,53.5,54.53,54.54,53.47,23680000.0,5,2018,49.1937652197079,-0.015095729013254844,Slight or No change
362,2018-05-17,54.81,54.55,55.44,54.42,16870000.0,5,2018,49.204440270634166,0.024485981308411287,Slight or No change
363,2018-05-16,54.64,54.17,54.7,53.95,16260000.000000002,5,2018,49.21438011361144,-0.0031016237912789846,Slight or No change
364,2018-05-15,53.92,54.58,54.75,53.56,21710000.0,5,2018,49.225841371774244,-0.013177159590043952,Slight or No change
365,2018-05-14,54.9,54.77,55.24,54.74,21880000.0,5,2018,49.23973576712589,0.018175074183976125,Slight or No change
366,2018-05-11,54.67,54.62,55.19,54.43,15410000.0,5,2018,49.24908478768723,-0.004189435336976244,Slight or No change
367,2018-05-10,54.98,54.55,55.0,54.1,18720000.0,5,2018,49.26104571862426,0.005670385952075918,Slight or No change
368,2018-05-09,54.34,53.76,54.37,53.19,19830000.0,5,2018,49.27224971799681,-0.011640596580574591,Slight or No change
369,2018-05-08,53.63,53.29,53.63,52.8,21030000.0,5,2018,49.28242069900081,-0.013065881486934106,Slight or No change
370,2018-05-07,53.33,52.86,53.58,52.83,20290000.0,5,2018,49.29151484179311,-0.005593884020138051,Slight or No change
371,2018-05-04,52.78,51.62,52.84,51.0,25640000.0,5,2018,49.30139145250447,-0.010313144571535648,Slight or No change
372,2018-05-03,52.28,51.89,52.56,51.21,28560000.0,5,2018,49.31075536226524,-0.009473285335354298,Slight or No change
373,2018-05-02,52.31,53.09,53.2,52.15,25780000.0,5,2018,49.31924227489858,0.0005738332058149442,Slight or No change
374,2018-05-01,53.33,51.64,53.42,51.44,27600000.0,5,2018,49.33135597319373,0.01949913974383466,Slight or No change
375,2018-04-30,51.62,52.56,53.37,51.21,36420000.0,4,2018,49.34044112101044,-0.03206450403150196,Slight or No change
376,2018-04-27,52.73,55.44,55.79,52.23,69890000.0,4,2018,49.36606684861328,0.02150329329717171,Slight or No change
377,2018-04-26,53.05,52.26,53.27,52.07,39580000.0,4,2018,49.38177228687911,0.006068651621467858,Slight or No change
378,2018-04-25,51.38,51.86,52.1,50.6,25750000.0,4,2018,49.387299190100755,-0.03147973609802068,Slight or No change
379,2018-04-24,51.45,51.87,53.64,51.14,42490000.0,4,2018,49.39667060153182,0.0013623978201635634,Slight or No change
380,2018-04-23,51.1,51.69,51.89,50.85,21710000.0,4,2018,49.40061547898443,-0.006802721088435382,Slight or No change
381,2018-04-20,51.53,52.17,52.28,50.88,26910000.0,4,2018,49.40671081842077,0.008414872798434336,Slight or No change
382,2018-04-19,52.22,52.95,52.96,51.61,25420000.0,4,2018,49.414297420098805,0.013390258102076391,Slight or No change
383,2018-04-18,53.61,53.52,54.35,53.34,22160000.0,4,2018,49.42413780403006,0.02661815396399847,Slight or No change
384,2018-04-17,53.54,52.91,53.7,52.89,21230000.0,4,2018,49.43336508365611,-0.001305726543555319,Slight or No change
385,2018-04-16,52.4,52.29,52.53,51.79,18860000.0,4,2018,49.4392617230397,-0.021292491595069074,Slight or No change
386,2018-04-13,51.86,53.06,53.21,51.6,20880000.0,4,2018,49.44457695810277,-0.010305343511450404,Slight or No change
387,2018-04-12,52.72,51.49,53.27,51.45,29780000.0,4,2018,49.45480231129524,0.01658310836868493,Slight or No change
388,2018-04-11,51.1,50.99,51.73,50.82,17570000.0,4,2018,49.45782697364497,-0.030728376327769258,Slight or No change
389,2018-04-10,51.27,51.12,51.49,50.34,26420000.0,4,2018,49.462822952177916,0.003326810176125239,Slight or No change
390,2018-04-09,49.55,49.16,51.11,49.16,31440000.0,4,2018,49.46310802138815,-0.03354788375268203,Slight or No change
391,2018-04-06,48.79,49.79,50.4,48.5,28220000.0,4,2018,49.461138165010695,-0.015338042381432881,Slight or No change
392,2018-04-05,50.38,50.01,50.72,49.97,25120000.0,4,2018,49.46352560661398,0.032588645214183254,Slight or No change
393,2018-04-04,49.99,48.1,50.16,48.01,30370000.0,4,2018,49.46517423528466,-0.007741167129813431,Slight or No change
394,2018-04-03,49.75,49.0,49.96,48.41,39430000.0,4,2018,49.46632754181895,-0.0048009601920384615,Slight or No change
395,2018-04-02,48.92,51.69,52.04,47.29,67190000.0,4,2018,49.46258376338603,-0.016683417085427088,Slight or No change
396,2018-03-29,52.08,49.98,52.08,49.87,45270000.0,3,2018,49.474612919239775,0.06459525756336859,Slight or No change
397,2018-03-28,49.6,50.5,50.7,49.01,37970000.0,3,2018,49.47509439495805,-0.04761904761904756,Slight or No change
398,2018-03-27,51.19,53.01,53.25,50.78,38780000.0,3,2018,49.48179369035219,0.03205645161290316,Slight or No change
399,2018-03-26,52.48,50.74,52.49,50.32,39310000.0,3,2018,49.493619456710746,0.02520023442078534,Slight or No change
400,2018-03-23,49.36,50.59,50.99,49.36,37680000.0,3,2018,49.493116180411654,-0.05945121951219512,Slight or No change
401,2018-03-22,50.83,50.74,51.96,50.6,30920000.0,3,2018,49.49723543661989,0.02978119935170187,Slight or No change
402,2018-03-21,51.56,51.55,52.17,51.17,23240000.0,3,2018,49.502001576827595,0.014361597481802102,Slight or No change
403,2018-03-20,51.55,50.88,51.81,50.85,22210000.0,3,2018,49.50651391118192,-0.00019394879751755134,Slight or No change
404,2018-03-19,50.83,50.74,51.23,49.93,31120000.0,3,2018,49.51058718291055,-0.013967022308438382,Slight or No change
405,2018-03-16,51.17,51.17,51.7,50.99,42560000.0,3,2018,49.517542490393005,0.006688963210702337,Slight or No change
406,2018-03-15,50.88,52.23,52.3,50.88,25630000.0,3,2018,49.52097282923154,-0.0056673832323627105,Slight or No change
407,2018-03-14,51.86,52.06,52.17,51.31,24990000.0,3,2018,49.52670081766405,0.019261006289308158,Slight or No change
408,2018-03-13,51.78,52.52,53.78,51.39,45570000.0,3,2018,49.53671841174606,-0.001542614731970704,Slight or No change
409,2018-03-12,51.52,51.86,51.95,50.5,32040000.0,3,2018,49.54289839131166,-0.005021243723445257,Slight or No change
410,2018-03-09,52.19,51.27,52.3,51.0,32729999.999999996,3,2018,49.55129775802664,0.013004658385093126,Slight or No change
411,2018-03-08,50.74,51.79,52.08,50.47,29480000.0,3,2018,49.55468534970274,-0.02778310021076824,Slight or No change
412,2018-03-07,51.32,50.18,51.48,50.1,31800000.0,3,2018,49.560095467555875,0.011430823807646817,Slight or No change
413,2018-03-06,50.71,50.16,51.33,50.15,39130000.0,3,2018,49.56441557381692,-0.01188620420888542,Slight or No change
414,2018-03-05,49.75,48.57,49.8,48.04,30830000.0,3,2018,49.56496328829648,-0.018931177282587308,Slight or No change
415,2018-03-02,48.98,47.2,49.05,46.96,33310000.000000004,3,2018,49.56310394415038,-0.015477386934673376,Slight or No change
416,2018-03-01,47.84,49.5,49.72,47.47,36330000.0,3,2018,49.55715101893323,-0.023274806043282803,Slight or No change
417,2018-02-28,49.29,50.18,50.34,49.28,35540000.0,2,2018,49.556251184672426,0.030309364548494866,Slight or No change
418,2018-02-27,49.91,49.37,50.9,49.31,43620000.0,2,2018,49.557707573152015,0.012578616352201255,Slight or No change
419,2018-02-26,49.11,48.2,49.13,48.1,26990000.0,2,2018,49.55656997472239,-0.016028851933480248,Slight or No change
420,2018-02-23,47.73,46.34,47.79,46.3,26040000.0,2,2018,49.552103081397696,-0.02810018326206476,Slight or No change
421,2018-02-22,45.8,46.14,46.56,45.62,16950000.0,2,2018,49.54613984570147,-0.04043578462183117,Slight or No change
422,2018-02-21,45.94,46.67,47.06,45.92,27530000.0,2,2018,49.53685517139471,0.0030567685589519833,Slight or No change
423,2018-02-20,46.32,45.46,46.71,45.39,25510000.0,2,2018,49.529198765077325,0.0082716586852416,Slight or No change
424,2018-02-16,45.56,45.81,46.59,45.51,21480000.0,2,2018,49.52126004231086,-0.016407599309153698,Slight or No change
425,2018-02-15,45.92,45.88,45.99,44.95,23540000.0,2,2018,49.51338371844543,0.007901668129938422,Slight or No change
426,2018-02-14,45.38,44.07,45.51,44.04,19920000.0,2,2018,49.50574791663189,-0.011759581881533032,Slight or No change
427,2018-02-13,44.46,44.59,44.77,44.26,19520000.0,2,2018,49.496630338790695,-0.02027324812692821,Slight or No change
428,2018-02-12,44.83,44.15,45.16,44.09,28380000.0,2,2018,49.484402479198444,0.008322087269455603,Slight or No change
429,2018-02-09,43.95,43.5,44.28,42.04,49300000.0,2,2018,49.459325225041404,-0.01962971224626353,Slight or No change
430,2018-02-08,42.75,45.28,45.42,42.74,43150000.0,2,2018,49.43282173907869,-0.027303754266211677,Slight or No change
431,2018-02-07,45.2,44.58,46.3,44.34,37510000.0,2,2018,49.41833630146485,0.057309941520467866,Slight or No change
432,2018-02-06,44.91,44.02,44.93,43.03,58150000.0,2,2018,49.39454475575436,-0.0064159292035399496,Slight or No change
433,2018-02-05,44.52,46.35,47.26,44.5,47870000.0,2,2018,49.37345985777408,-0.008684034736138768,Slight or No change
434,2018-02-02,46.15,47.32,47.79,46.1,28660000.0,2,2018,49.36513361200336,0.03661275831087152,Slight or No change
435,2018-02-01,47.65,47.7,48.47,47.45,28840000.0,2,2018,49.36068712919349,0.03250270855904658,Slight or No change
436,2018-01-31,48.14,49.23,49.25,47.56,41620000.0,1,2018,49.35613716436116,0.01028331584470088,Slight or No change
437,2018-01-30,48.79,49.48,50.06,48.74,32810000.000000004,1,2018,49.35447851248747,0.013502285002077175,Slight or No change
438,2018-01-29,49.98,49.6,50.85,49.37,46300000.0,1,2018,49.35705399581863,0.024390243902439046,Slight or No change
439,2018-01-26,50.08,48.38,50.15,48.12,86920000.0,1,2018,49.36259919432053,0.002000800320128171,Slight or No change
440,2018-01-25,45.3,45.88,46.37,45.17,36760000.0,1,2018,49.34946315401524,-0.0954472843450479,Slight or No change
441,2018-01-24,45.51,45.9,46.13,44.96,32460000.0,1,2018,49.338532005644986,0.004635761589403931,Slight or No change
442,2018-01-23,46.06,45.81,46.09,45.63,22140000.0,1,2018,49.332177799798835,0.012085255987695165,Slight or No change
443,2018-01-22,45.75,44.8,45.79,44.79,27710000.0,1,2018,49.32350946457639,-0.006730351715154237,Slight or No change
444,2018-01-19,44.82,44.62,44.89,44.25,25780000.0,1,2018,49.313393451193264,-0.020327868852458963,Slight or No change
445,2018-01-18,44.48,44.4,44.73,44.17,26830000.0,1,2018,49.30212059045196,-0.007585899152164344,Slight or No change
446,2018-01-17,44.39,43.55,44.45,43.51,32369999.999999996,1,2018,49.2883373063687,-0.002023381294963933,Slight or No change
447,2018-01-16,43.14,43.55,43.79,42.88,38370000.0,1,2018,49.267955232507404,-0.028159495381842703,Slight or No change
448,2018-01-12,43.24,43.45,43.6,43.01,29970000.0,1,2018,49.25238724143517,0.0023180343069078013,Slight or No change
449,2018-01-11,43.41,42.8,43.58,42.45,35370000.0,1,2018,49.23463392443691,0.003931544865864778,Slight or No change
450,2018-01-10,42.5,43.33,43.6,42.44,45730000.0,1,2018,49.20827871882686,-0.02096291177148113,Slight or No change
451,2018-01-09,43.62,44.7,44.84,43.49,44280000.0,1,2018,49.18718300025064,0.026352941176470468,Slight or No change
452,2018-01-08,44.74,44.27,44.84,43.96,33730000.0,1,2018,49.1744314513901,0.0256762952773959,Slight or No change
453,2018-01-05,44.74,44.43,45.15,43.9,41820000.0,1,2018,49.15872267451169,0.0,Slight or No change
454,2018-01-04,44.43,43.52,44.65,42.69,89210000.0,1,2018,49.12325699604358,-0.006928922664282577,Slight or No change
455,2018-01-03,45.26,45.47,46.21,43.65,116480000.0,1,2018,49.08579217820908,0.018681071348188194,Slight or No change
456,2018-01-02,46.85,46.38,46.9,46.21,23370000.0,1,2018,49.081450430140855,0.03513035793194885,Slight or No change
457,2017-12-29,46.16,46.21,46.49,46.09,17390000.0,12,2017,49.07723496534133,-0.014727854855923317,Slight or No change
